name,closed,review,rating,categories,phone,distance,latitude,longitude,address,station_name
John W. Graham Library,False,2,5.0,Libraries,+14169785851,1071.6362463658825,43.66501,-79.3966,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Yonge St / Yorkville Ave
Freshii,False,6,3.5,Salad,+16474848548,821.478314786634,43.66464,-79.3876,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Yonge St / Yorkville Ave
Robarts Library,False,26,3.0,Libraries,+14169788450,1254.9518309260088,43.66453,-79.39913,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Yonge St / Yorkville Ave
OISE Library,False,2,3.5,Libraries,+14169781850,965.1175142196024,43.6680150988103,-79.3984776493066,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Yonge St / Yorkville Ave
Freshii,False,5,3.0,Vegetarian,+16473507797,906.2762996978333,43.66553,-79.38049,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Yonge St / Yorkville Ave
Laidlaw Library,False,2,3.5,Libraries,+14169788083,1172.7417533426992,43.6631839333491,-79.3958973884583,"15 King's College Cir, 2nd Fl, N Wing, Toronto, ON M5S 3H7, Canada",Yonge St / Yorkville Ave
Toronto Public Library - Riverdale,False,4,4.0,Libraries,+14163937720,416.09644586804984,43.66581,-79.35314,"765 Queen Street E, Toronto, ON M4M 1H3, Canada",Dundas St E / Broadview Ave
Queen/Saulter Public Library,False,6,3.5,Libraries,+14163937723,465.1718069305574,43.65919,-79.34754,"765 Queen Street E, Toronto, ON M4M 1H3, Canada",Dundas St E / Broadview Ave
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,403.8136497819196,43.6485583,-79.3817111,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,938.8066292538732,43.65082,-79.3878,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Kupfert & Kim,False,34,3.5,Vegan,+14166011333,96.1167663324695,43.6464176062663,-79.3790951381131,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Copper Branch,False,39,3.5,Vegan,+14167922982,253.74497340840995,43.64823,-79.37952,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Crave Healthy Habits,False,17,4.0,Salad,+14168554441,312.67450411901405,43.6471768,-79.3815764,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Kupfert & Kim,False,6,4.5,Vegetarian,+14162607777,545.2032989577978,43.6475179450612,-79.3844664886699,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Fit For Life,False,1,4.0,Vegetarian,+14163685745,83.04038246933662,43.64652,-79.3787399,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,4,3.0,Salad,+16474848030,186.482188759561,43.64668082262452,-79.38015770163949,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Fit For Life,False,10,2.5,Breakfast & Brunch,+14163632971,253.74497340840995,43.64823,-79.37952,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,596.3302090949512,43.64999,-79.383189,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Kupfert & Kim,False,4,4.0,Vegan,+14163605555,526.5086602371682,43.6414118932365,-79.3777328453616,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,25,2.0,Vegetarian,+16473445017,510.412809954904,43.65009911988288,-79.37474237242134,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,2,3.5,Salad,+16473465505,378.1027389022635,43.64935,-79.379528,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Crave Healthy Habits,False,15,3.0,Vegetarian,+14162382628,508.80276229524833,43.6474075,-79.3840397,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Vege Delight,False,1,4.0,Vegetarian,+16473490803,1199.9356716186855,43.655013,-79.3863578,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,11,3.0,Salad,+16476925173,638.4849735108585,43.6482242201003,-79.3853582879312,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,25,2.5,Vegetarian,+14165984441,887.1948792201529,43.65367,-79.38007,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,3,2.5,Vegetarian,+16473457848,648.6688379823405,43.6449907389034,-79.385864585638,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,8,2.5,Salad,+16473511230,445.1408331416258,43.6478537167729,-79.3829644358786,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Freshii,False,7,2.0,Salad,+14162140259,404.7864426888369,43.64816,-79.38345,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Front St W / Yonge St (Hockey Hall of Fame)
Toronto Public Library - Riverdale,False,4,4.0,Libraries,+14163937720,476.9705443988277,43.66581,-79.35314,"765 Queen Street E, Toronto, ON M4M 1H3, Canada",Gerrard St E / River St
Toronto Public Library - Parliament Street Branch,False,6,2.0,Libraries,+14163937663,797.9075597774226,43.66183,-79.36791,"765 Queen Street E, Toronto, ON M4M 1H3, Canada",Gerrard St E / River St
Queen/Saulter Public Library,False,6,3.5,Libraries,+14163937723,1040.3296132354233,43.65919,-79.34754,"765 Queen Street E, Toronto, ON M4M 1H3, Canada",Gerrard St E / River St
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,1118.3104174309265,43.6485583,-79.3817111,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,7,4.0,Salad,+14169773197,561.644126504163,43.65958,-79.38102,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,41,3.0,Vegetarian,+16474977590,858.6299191812972,43.66099,-79.38385,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Punjabi Chaap Corner,False,5,4.0,Vegetarian,+14165983787,723.2071362183145,43.65756405198712,-79.38373638423317,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,1065.8819450275696,43.64999,-79.383189,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Ryerson University Student Learning Centre,False,4,3.5,Libraries,+14169795000,519.553535898985,43.65767,-79.3811,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,25,2.5,Vegetarian,+14165984441,566.4532441990867,43.65367,-79.38007,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Vege Delight,False,1,4.0,Vegetarian,+16473490803,960.9234936284439,43.655013,-79.3863578,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Vegholic,False,1,3.0,Vegetarian,+14163400015,625.8269304778132,43.6587182,-79.382272,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,25,2.0,Vegetarian,+16473445017,796.9205791975329,43.65009911988288,-79.37474237242134,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Toronto Public Library - Parliament Street Branch,False,6,2.0,Libraries,+14163937663,742.8917592720865,43.66183,-79.36791,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,11,3.0,Salad,+16476925173,1318.4920753362549,43.6482242201003,-79.3853582879312,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
City Hall Public Library,False,6,3.5,Libraries,+14163937650,849.9382851876765,43.65334661098505,-79.38382620000098,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,5,3.0,Vegetarian,+16473507797,1044.9929951677632,43.66553,-79.38049,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,6,2.0,Salad,+16474848550,1058.5547190040238,43.6512261292511,-79.3645856156945,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,2,3.5,Salad,+16473465505,960.3014479272026,43.64935,-79.379528,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,6,2.5,Vegetarian,+14167928418,908.9043387634674,43.6515826514359,-79.3828758178581,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Freshii,False,7,2.0,Salad,+14162140259,1111.2087502774214,43.64816,-79.38345,"130 King St W, The Exchange Tower, Toronto, ON M5X 1E1, Canada",Jarvis St / Dundas St E
Toronto Public Library - Riverdale,False,4,4.0,Libraries,+14163937720,653.549106828893,43.66581,-79.35314,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Logan Av / Gerrard St E
Queen/Saulter Public Library,False,6,3.5,Libraries,+14163937723,923.16343565567,43.65919,-79.34754,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Logan Av / Gerrard St E
Jones Library,False,4,2.5,Libraries,+14163937715,875.938240683446,43.66595,-79.3345,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Logan Av / Gerrard St E
Dufferin St Clair W Public Library,False,3,4.0,Libraries,+14163937712,353.2821080828969,43.677,-79.4423599,"1625 Dufferin Street, Toronto, ON M6H 3L9, Canada",Regal Rd / Dufferin St
KaSpace Cafe,False,9,5.0,Vegetarian,+16476579600,835.2008896667643,43.66263,-79.3319,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Morse St / Eastern Ave
Queen/Saulter Public Library,False,6,3.5,Libraries,+14163937723,611.8839591525956,43.65919,-79.34754,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Morse St / Eastern Ave
Jones Library,False,4,2.5,Libraries,+14163937715,991.8966038222111,43.66595,-79.3345,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Morse St / Eastern Ave
Udupi Palace,False,208,3.5,Indian,+14164058189,759.5815199499435,43.67204466074639,-79.32241952883663,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Alton Ave / Dundas St E (Greenwood Park)
KaSpace Cafe,False,9,5.0,Vegetarian,+16476579600,565.2986138742536,43.66263,-79.3319,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Alton Ave / Dundas St E (Greenwood Park)
Bombay Chowpatty,False,59,3.0,Indian,+14164058080,646.4596425612231,43.6719822552022,-79.3243740554445,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Alton Ave / Dundas St E (Greenwood Park)
The Social Gardener,False,5,3.5,Vegan,+14164656021,567.61201716792,43.6716439,-79.3253848,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Alton Ave / Dundas St E (Greenwood Park)
Jones Library,False,4,2.5,Libraries,+14163937715,443.5086824615925,43.66595,-79.3345,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Alton Ave / Dundas St E (Greenwood Park)
Gerrard/Ashdale Library,False,4,3.5,Libraries,+14163937717,801.3045435490432,43.6724815,-79.3220825,"1432 Gerrard Street East, Toronto, ON M4L 1Z6, Canada",Alton Ave / Dundas St E (Greenwood Park)
Pape/Danforth Library,False,6,4.0,Libraries,+14163937727,846.4203621770107,43.67863,-79.3443999,"457 Danforth Ave, Toronto, ON M4K 1P1, Canada",Blake St / Boultbee Ave
Jones Library,False,4,2.5,Libraries,+14163937715,782.6569482425681,43.66595,-79.3345,"457 Danforth Ave, Toronto, ON M4K 1P1, Canada",Blake St / Boultbee Ave
Freshii,False,6,2.5,Salad,+14373175469,1136.4407809985412,43.6778067320229,-79.3502958118916,"457 Danforth Ave, Toronto, ON M4K 1P1, Canada",Blake St / Boultbee Ave
KaSpace Cafe,False,9,5.0,Vegetarian,+16476579600,452.5175550564161,43.66263,-79.3319,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Eastern Ave / Winnifred Ave
Jones Library,False,4,2.5,Libraries,+14163937715,750.561120535851,43.66595,-79.3345,"Jones 118 Jones Ave, Toronto, ON M4M 2Z9, Canada",Eastern Ave / Winnifred Ave
Todmorden Room Library,False,3,3.5,Libraries,+14163963875,501.194720206026,43.69127,-79.34922,"1081 1/2 Pape Avenue, Toronto, ON M4K 3W6, Canada",Gamble Ave / Broadview Ave
PLANTA Toronto,False,173,4.0,Tapas/Small Plates,+16478121210,1008.0333046028275,43.65082,-79.3878,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Kupfert & Kim,False,130,4.0,Vegetarian,+14165041233,965.8161978822372,43.6485583,-79.3817111,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,7,4.0,Salad,+14169773197,349.8805330739093,43.65958,-79.38102,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Copper Branch,False,39,3.5,Vegan,+14167922982,981.2745406306836,43.64823,-79.37952,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Punjabi Chaap Corner,False,5,4.0,Vegetarian,+14165983787,427.4063299526685,43.65756405198712,-79.38373638423317,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Ryerson University Student Learning Centre,False,4,3.5,Libraries,+14169795000,230.44760227950363,43.65767,-79.3811,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,41,3.0,Vegetarian,+16474977590,640.4140849309331,43.66099,-79.38385,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,25,2.5,Vegetarian,+14165984441,354.0502064816083,43.65367,-79.38007,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,869.1092017142377,43.64999,-79.383189,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Vegholic,False,1,3.0,Vegetarian,+14163400015,363.17343931795807,43.6587182,-79.382272,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Vege Delight,False,1,4.0,Vegetarian,+16473490803,661.3769862423966,43.655013,-79.3863578,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,13,3.0,Vegetarian,+16477481800,780.4268408329339,43.65625,-79.38818,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,25,2.0,Vegetarian,+16473445017,817.1095687437397,43.65009911988288,-79.37474237242134,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
City Hall Public Library,False,6,3.5,Libraries,+14163937650,585.0764638764231,43.65334661098505,-79.38382620000098,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,11,3.0,Salad,+16476925173,1114.0793824412124,43.6482242201003,-79.3853582879312,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,6,3.5,Salad,+16474848548,1118.8507988605134,43.66464,-79.3876,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Toronto Public Library - Parliament Street Branch,False,6,2.0,Libraries,+14163937663,1004.9614307405944,43.66183,-79.36791,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Fit For Life,False,10,2.5,Breakfast & Brunch,+14163632971,981.2745406306836,43.64823,-79.37952,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,5,3.0,Vegetarian,+16473507797,985.3447177543478,43.66553,-79.38049,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,2,3.5,Salad,+16473465505,846.5962781941605,43.64935,-79.379528,"40 King St W, Toronto, ON M5H 3Y2, Canada",111 Bond St (North of Dundas St E)  - SMART
Freshii,False,7,4.0,Salad,+14169773197,710.7863710365276,43.65958,-79.38102,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Freshii,False,41,3.0,Vegetarian,+16474977590,991.0570401141453,43.66099,-79.38385,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Punjabi Chaap Corner,False,5,4.0,Vegetarian,+14165983787,919.9150250680103,43.65756405198712,-79.38373638423317,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Crave Healthy Habits,False,25,4.0,Gluten-Free,+14168553322,1280.1825640071283,43.64999,-79.383189,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Toronto Public Library - Parliament Street Branch,False,6,2.0,Libraries,+14163937663,525.0930118905346,43.66183,-79.36791,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Freshii,False,25,2.5,Vegetarian,+14165984441,789.2241163254788,43.65367,-79.38007,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Ryerson University Student Learning Centre,False,4,3.5,Libraries,+14169795000,715.8293494442231,43.65767,-79.3811,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Freshii,False,25,2.0,Vegetarian,+16473445017,931.5084598607216,43.65009911988288,-79.37474237242134,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Vegholic,False,1,3.0,Vegetarian,+14163400015,799.8904440246872,43.6587182,-79.382272,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
City Hall Public Library,False,6,3.5,Libraries,+14163937650,1075.058088417966,43.65334661098505,-79.38382620000098,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Freshii,False,5,3.0,Vegetarian,+16473507797,1054.409925884436,43.66553,-79.38049,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Freshii,False,6,2.0,Salad,+16474848550,1003.8013588147776,43.6512261292511,-79.3645856156945,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Freshii,False,2,3.5,Salad,+16473465505,1150.2888835246442,43.64935,-79.379528,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Freshii,False,6,2.5,Vegetarian,+14167928418,1129.0304439432912,43.6515826514359,-79.3828758178581,"65 Queen St W, Toronto, ON M5H 2M5, Canada",Dundas St E / Pembroke St - SMART
Dawes Road Library,False,3,3.0,Libraries,+14163963820,1038.941665457225,43.7013196114812,-79.2970432341099,"416 Dawes Road, Toronto, ON M4B 2E8, Canada",Victoria Park Subway Station - SMART
Annapurna Vegetarian Restaurant,False,41,4.0,Vegetarian,+14165378513,1157.0948170680774,43.67279,-79.41396,"1246 Shaw Street, Toronto, ON M6G 3N9, Canada",Wychwood Ave / Benson Ave - SMART
Kababana,False,4,4.0,Falafel,,280.49183093053455,43.68254,-79.42024,"1246 Shaw Street, Toronto, ON M6G 3N9, Canada",Wychwood Ave / Benson Ave - SMART
Toronto Public Library - Toronto,False,7,3.5,Libraries,+14163937683,447.73626884751934,43.68208,-79.41754,"1246 Shaw Street, Toronto, ON M6G 3N9, Canada",Wychwood Ave / Benson Ave - SMART
Toronto Public Library,False,3,2.5,Libraries,+14163937732,832.7432082352907,43.67457,-79.42838,"1246 Shaw Street, Toronto, ON M6G 3N9, Canada",Wychwood Ave / Benson Ave - SMART
